name	intensity-avg	volume
Left-Lateral-Ventricle	41.0954	8488.0
Left-Inf-Lat-Vent	52.4343	126.5
Left-Cerebellum-White-Matter	83.9906	22344.6
Left-Cerebellum-Cortex	71.9064	60490.9
Left-Thalamus-Proper	89.915	8910.6
Left-Caudate	79.3568	4176.3
Left-Putamen	84.88	5301.6
Left-Pallidum	95.8764	2305.6
3rd-Ventricle	56.1398	866.8
4th-Ventricle	43.4574	1528.7
Brain-Stem	83.4703	22368.9
Left-Hippocampus	74.8177	4073.3
Left-Amygdala	74.0807	1795.7
CSF	61.0055	1251.6
Left-Accumbens-area	77.9545	481.7
Left-VentralDC	90.2378	4785.2
Left-vessel	55.625	25.6
Left-choroid-plexus	52.9012	565.5
Right-Lateral-Ventricle	43.2733	6444.4
Right-Inf-Lat-Vent	50.4815	102.4
Right-Cerebellum-White-Matter	85.7924	16624.0
Right-Cerebellum-Cortex	71.5748	63625.4
Right-Thalamus-Proper	89.5564	8300.9
Right-Caudate	78.7375	4170.0
Right-Putamen	87.068	5117.3
Right-Pallidum	97.1551	2413.4
Right-Hippocampus	74.2131	4349.8
Right-Amygdala	74.8474	1783.3
Right-Accumbens-area	78.3303	541.1
Right-VentralDC	89.0009	4370.2
Right-vessel	0.0	0.0
Right-choroid-plexus	54.7154	364.0
5th-Ventricle	0.0	0.0
WM-hypointensities	74.4774	798.4
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	80.9189	77.5
CC_Posterior	96.9895	1271.1
CC_Mid_Posterior	90.4723	727.6
CC_Central	87.9354	804.4
CC_Mid_Anterior	91.3687	835.8
CC_Anterior	95.8459	1181.1
