name	intensity-avg	volume
Left-Lateral-Ventricle	40.1529	8979.8
Left-Inf-Lat-Vent	47.7424	402.3
Left-Cerebellum-White-Matter	84.9122	14879.0
Left-Cerebellum-Cortex	70.2369	59746.1
Left-Thalamus-Proper	89.7463	7871.5
Left-Caudate	82.1295	3711.4
Left-Putamen	88.6652	5469.8
Left-Pallidum	96.3402	2120.1
3rd-Ventricle	52.4818	817.0
4th-Ventricle	40.542	1771.1
Brain-Stem	82.0744	20789.6
Left-Hippocampus	75.4195	4576.9
Left-Amygdala	76.8692	1963.6
CSF	61.9846	1100.3
Left-Accumbens-area	80.8082	493.5
Left-VentralDC	90.5356	4405.4
Left-vessel	70.75	12.1
Left-choroid-plexus	50.4052	629.0
Right-Lateral-Ventricle	40.5406	7997.6
Right-Inf-Lat-Vent	46.8193	280.2
Right-Cerebellum-White-Matter	82.9487	13892.7
Right-Cerebellum-Cortex	69.3051	59828.7
Right-Thalamus-Proper	88.8467	7320.1
Right-Caudate	80.6324	3864.8
Right-Putamen	86.8001	5133.3
Right-Pallidum	94.0547	2010.2
Right-Hippocampus	74.3475	4621.2
Right-Amygdala	75.9515	2323.6
Right-Accumbens-area	79.8617	674.8
Right-VentralDC	89.6084	4436.9
Right-vessel	66.0	15.0
Right-choroid-plexus	51.5854	656.3
5th-Ventricle	0.0	0.0
WM-hypointensities	74.7774	648.1
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	89.0833	32.5
CC_Posterior	94.4869	845.6
CC_Mid_Posterior	89.2789	513.9
CC_Central	88.93799999999999	601.2
CC_Mid_Anterior	88.5239	567.8
CC_Anterior	91.4886	999.4
