name	intensity-avg	volume
Left-Lateral-Ventricle	46.9589	4111.2
Left-Inf-Lat-Vent	48.3571	107.5
Left-Cerebellum-White-Matter	88.9974	11926.4
Left-Cerebellum-Cortex	73.7789	52797.9
Left-Thalamus-Proper	86.8676	8050.9
Left-Caudate	81.0641	3376.4
Left-Putamen	86.7448	5308.7
Left-Pallidum	93.93	1992.2
3rd-Ventricle	55.1343	570.0
4th-Ventricle	41.3521	1286.1
Brain-Stem	84.0444	17747.6
Left-Hippocampus	74.6173	4212.2
Left-Amygdala	77.0765	1604.9
CSF	60.2082	914.3
Left-Accumbens-area	78.1479	443.5
Left-VentralDC	89.4541	3614.4
Left-vessel	65.0	4.6
Left-choroid-plexus	55.3244	235.1
Right-Lateral-Ventricle	46.6272	3568.8
Right-Inf-Lat-Vent	52.8839	140.9
Right-Cerebellum-White-Matter	85.8325	12297.9
Right-Cerebellum-Cortex	70.8379	54217.8
Right-Thalamus-Proper	86.18299999999999	7422.5
Right-Caudate	78.627	3338.1
Right-Putamen	85.609	5405.4
Right-Pallidum	93.1312	2003.4
Right-Hippocampus	73.6422	4063.2
Right-Amygdala	75.9683	1683.8
Right-Accumbens-area	77.5425	593.8
Right-VentralDC	88.5665	3733.5
Right-vessel	64.5	5.1
Right-choroid-plexus	59.9216	317.1
5th-Ventricle	60.5	2.5
WM-hypointensities	70.7212	635.0
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	85.2857	68.0
CC_Posterior	95.1267	1225.9
CC_Mid_Posterior	91.9023	550.5
CC_Central	87.9497	884.9
CC_Mid_Anterior	87.515	797.4
CC_Anterior	94.8839	1069.9
