name	intensity-avg	volume
Left-Lateral-Ventricle	37.8953	9269.4
Left-Inf-Lat-Vent	49.5583	463.2
Left-Cerebellum-White-Matter	87.4239	13761.1
Left-Cerebellum-Cortex	73.6934	59746.2
Left-Thalamus-Proper	91.8854	8982.2
Left-Caudate	80.2615	3023.7
Left-Putamen	86.2704	5003.1
Left-Pallidum	95.7146	1967.4
3rd-Ventricle	50.13	1031.2
4th-Ventricle	41.9165	2273.5
Brain-Stem	84.7065	22394.1
Left-Hippocampus	73.7295	4240.6
Left-Amygdala	75.3397	1598.5
CSF	60.9622	1237.0
Left-Accumbens-area	78.9702	439.1
Left-VentralDC	91.1918	4568.4
Left-vessel	61.25	27.5
Left-choroid-plexus	51.0215	488.6
Right-Lateral-Ventricle	43.8575	6142.6
Right-Inf-Lat-Vent	57.7439	202.8
Right-Cerebellum-White-Matter	86.0519	13363.6
Right-Cerebellum-Cortex	72.1986	59168.6
Right-Thalamus-Proper	90.4422	7635.0
Right-Caudate	79.5103	3204.4
Right-Putamen	85.4357	5013.9
Right-Pallidum	93.8638	2012.4
Right-Hippocampus	74.2164	4583.9
Right-Amygdala	76.2437	1791.2
Right-Accumbens-area	78.6123	580.4
Right-VentralDC	90.1659	4546.2
Right-vessel	59.5	10.5
Right-choroid-plexus	55.2098	421.2
5th-Ventricle	0.0	0.0
WM-hypointensities	73.2118	901.8
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	80.1277	59.4
CC_Posterior	95.6957	1053.7
CC_Mid_Posterior	90.7271	675.3
CC_Central	87.7725	759.8
CC_Mid_Anterior	88.8983	612.5
CC_Anterior	95.9613	953.8
