name	intensity-avg	volume
Left-Lateral-Ventricle	42.2078	4401.5
Left-Inf-Lat-Vent	52.037	315.2
Left-Cerebellum-White-Matter	82.6188	13587.4
Left-Cerebellum-Cortex	65.3556	51895.2
Left-Thalamus-Proper	90.7372	7505.8
Left-Caudate	80.3113	3415.9
Left-Putamen	86.3013	4967.9
Left-Pallidum	94.8304	1740.2
3rd-Ventricle	47.4134	900.1
4th-Ventricle	37.1604	1664.0
Brain-Stem	83.0665	18942.8
Left-Hippocampus	72.5899	3591.8
Left-Amygdala	74.40899999999999	1584.5
CSF	59.3126	848.4
Left-Accumbens-area	78.7303	540.4
Left-VentralDC	91.1585	4197.6
Left-vessel	63.6667	22.9
Left-choroid-plexus	57.1417	349.6
Right-Lateral-Ventricle	41.6183	5250.8
Right-Inf-Lat-Vent	50.1531	243.1
Right-Cerebellum-White-Matter	82.8659	12316.3
Right-Cerebellum-Cortex	65.3441	52025.5
Right-Thalamus-Proper	88.9413	6965.4
Right-Caudate	79.0752	3602.9
Right-Putamen	84.9731	5085.1
Right-Pallidum	94.1752	1784.7
Right-Hippocampus	72.1513	4066.1
Right-Amygdala	73.4733	1830.7
Right-Accumbens-area	78.587	542.3
Right-VentralDC	90.9829	3997.6
Right-vessel	59.6667	15.8
Right-choroid-plexus	59.395	333.8
5th-Ventricle	0.0	0.0
WM-hypointensities	73.1477	255.4
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	82.625	24.4
CC_Posterior	96.9989	851.4
CC_Mid_Posterior	95.3002	448.2
CC_Central	90.4042	699.1
CC_Mid_Anterior	92.5737	554.9
CC_Anterior	98.2657	793.6
