name	intensity-avg	volume
Left-Lateral-Ventricle	34.3838	20697.2
Left-Inf-Lat-Vent	46.9901	693.4
Left-Cerebellum-White-Matter	88.4281	18273.7
Left-Cerebellum-Cortex	73.7021	63046.1
Left-Thalamus-Proper	90.7282	8731.4
Left-Caudate	83.4678	4284.6
Left-Putamen	91.0685	5200.8
Left-Pallidum	100.2798	2417.1
3rd-Ventricle	40.6362	1374.0
4th-Ventricle	39.6507	2104.0
Brain-Stem	85.7086	22319.1
Left-Hippocampus	74.9626	4230.1
Left-Amygdala	78.6289	1823.9
CSF	57.4233	1425.5
Left-Accumbens-area	83.2045	175.0
Left-VentralDC	92.0873	3840.4
Left-vessel	58.5833	18.6
Left-choroid-plexus	47.2788	1053.2
Right-Lateral-Ventricle	35.0485	16547.9
Right-Inf-Lat-Vent	45.5901	402.1
Right-Cerebellum-White-Matter	87.9641	17897.8
Right-Cerebellum-Cortex	73.3501	64075.3
Right-Thalamus-Proper	90.1887	7986.9
Right-Caudate	81.15899999999999	4331.6
Right-Putamen	90.0062	4932.6
Right-Pallidum	98.7784	2309.0
Right-Hippocampus	73.7593	4732.0
Right-Amygdala	76.1496	1951.0
Right-Accumbens-area	83.2866	486.5
Right-VentralDC	91.1745	4238.5
Right-vessel	68.5	5.3
Right-choroid-plexus	51.4105	784.2
5th-Ventricle	0.0	0.0
WM-hypointensities	71.7302	968.2
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	88.4603	69.7
CC_Posterior	90.3297	1379.7
CC_Mid_Posterior	91.1352	519.3
CC_Central	91.3858	582.1
CC_Mid_Anterior	89.9084	565.7
CC_Anterior	94.3452	1176.5
