name	intensity-avg	volume
Left-Lateral-Ventricle	40.0848	7310.2
Left-Inf-Lat-Vent	50.8415	407.2
Left-Cerebellum-White-Matter	88.93	13535.3
Left-Cerebellum-Cortex	72.416	48759.7
Left-Thalamus-Proper	88.8422	7206.0
Left-Caudate	82.4428	2817.5
Left-Putamen	88.6959	3943.8
Left-Pallidum	96.8651	1764.5
3rd-Ventricle	49.2268	867.1
4th-Ventricle	42.3082	1670.1
Brain-Stem	86.0419	17872.0
Left-Hippocampus	75.4813	3171.2
Left-Amygdala	76.9263	1266.8
CSF	57.542	1047.8
Left-Accumbens-area	83.75	176.7
Left-VentralDC	91.0089	3413.1
Left-vessel	60.75	11.7
Left-choroid-plexus	53.5396	495.8
Right-Lateral-Ventricle	42.0944	5473.9
Right-Inf-Lat-Vent	50.9942	232.8
Right-Cerebellum-White-Matter	88.5942	13106.5
Right-Cerebellum-Cortex	71.919	51784.7
Right-Thalamus-Proper	88.4101	6335.0
Right-Caudate	81.4183	2791.7
Right-Putamen	87.56700000000001	4045.5
Right-Pallidum	95.9769	1776.6
Right-Hippocampus	74.5724	3715.2
Right-Amygdala	75.3918	1613.6
Right-Accumbens-area	84.7212	363.0
Right-VentralDC	90.1793	3505.0
Right-vessel	0.0	0.0
Right-choroid-plexus	54.4276	385.8
5th-Ventricle	0.0	0.0
WM-hypointensities	72.9344	478.6
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	81.51899999999999	71.8
CC_Posterior	97.131	1115.1
CC_Mid_Posterior	89.2822	647.0
CC_Central	92.5049	553.1
CC_Mid_Anterior	93.8463	493.0
CC_Anterior	95.6254	1043.0
