name	intensity-avg	volume
Left-Lateral-Ventricle	46.0847	4239.0
Left-Inf-Lat-Vent	57.2743	246.9
Left-Cerebellum-White-Matter	81.9784	20040.2
Left-Cerebellum-Cortex	66.811	61811.9
Left-Thalamus-Proper	91.6581	8297.1
Left-Caudate	82.3825	3765.7
Left-Putamen	87.1293	5561.6
Left-Pallidum	94.7303	2438.4
3rd-Ventricle	49.9899	930.7
4th-Ventricle	41.4564	1379.7
Brain-Stem	81.931	22551.9
Left-Hippocampus	75.1	4412.1
Left-Amygdala	75.9264	1811.8
CSF	59.1617	983.5
Left-Accumbens-area	81.6586	500.1
Left-VentralDC	91.1533	4602.2
Left-vessel	66.5	29.7
Left-choroid-plexus	58.6491	285.5
Right-Lateral-Ventricle	44.4496	4927.9
Right-Inf-Lat-Vent	53.6493	306.8
Right-Cerebellum-White-Matter	82.0211	17884.7
Right-Cerebellum-Cortex	66.1735	63355.8
Right-Thalamus-Proper	90.6996	7344.4
Right-Caudate	81.5811	3799.7
Right-Putamen	87.4784	5635.7
Right-Pallidum	96.0471	2364.1
Right-Hippocampus	74.6889	4629.8
Right-Amygdala	75.182	2021.9
Right-Accumbens-area	81.2822	656.6
Right-VentralDC	90.7674	4495.2
Right-vessel	62.2	13.5
Right-choroid-plexus	58.2461	365.4
5th-Ventricle	0.0	0.0
WM-hypointensities	71.8469	700.0
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	76.32	50.0
CC_Posterior	98.6495	929.9
CC_Mid_Posterior	92.8707	514.4
CC_Central	91.20200000000001	710.2
CC_Mid_Anterior	91.539	603.3
CC_Anterior	99.1676	837.7
