name	intensity-avg	volume
Left-Lateral-Ventricle	45.5738	4009.4
Left-Inf-Lat-Vent	61.3947	110.5
Left-Cerebellum-White-Matter	84.0133	19060.8
Left-Cerebellum-Cortex	70.9502	59251.9
Left-Thalamus-Proper	88.9996	7463.3
Left-Caudate	78.7548	3322.6
Left-Putamen	84.3533	4581.8
Left-Pallidum	91.6321	2090.0
3rd-Ventricle	54.4743	711.3
4th-Ventricle	43.5276	1558.0
Brain-Stem	82.3387	21136.6
Left-Hippocampus	74.4949	3832.4
Left-Amygdala	76.1066	1301.1
CSF	62.4283	978.5
Left-Accumbens-area	79.2168	312.1
Left-VentralDC	90.1642	4064.4
Left-vessel	60.6667	17.4
Left-choroid-plexus	61.4638	210.6
Right-Lateral-Ventricle	39.6861	7935.6
Right-Inf-Lat-Vent	56.6667	61.6
Right-Cerebellum-White-Matter	81.8179	15479.7
Right-Cerebellum-Cortex	68.3833	60027.5
Right-Thalamus-Proper	88.7472	6881.8
Right-Caudate	79.6821	4043.8
Right-Putamen	83.2465	4503.2
Right-Pallidum	90.7176	1974.9
Right-Hippocampus	72.1091	4303.9
Right-Amygdala	74.0478	1677.7
Right-Accumbens-area	79.0056	518.8
Right-VentralDC	89.4086	3863.7
Right-vessel	61.0	11.6
Right-choroid-plexus	53.7727	518.9
5th-Ventricle	0.0	0.0
WM-hypointensities	73.1563	846.9
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	80.8416	107.0
CC_Posterior	97.4444	993.8
CC_Mid_Posterior	91.7928	627.1
CC_Central	88.5123	728.7
CC_Mid_Anterior	89.9892	487.6
CC_Anterior	96.1994	919.7
