name	intensity-avg	volume
Left-Lateral-Ventricle	39.3659	8666.0
Left-Inf-Lat-Vent	56.3784	249.9
Left-Cerebellum-White-Matter	85.3085	16536.9
Left-Cerebellum-Cortex	72.2692	64373.8
Left-Thalamus-Proper	87.5849	9178.9
Left-Caudate	81.0832	3904.4
Left-Putamen	88.9985	5426.6
Left-Pallidum	95.6419	2309.0
3rd-Ventricle	50.2163	975.3
4th-Ventricle	43.3531	2091.1
Brain-Stem	82.3006	22966.3
Left-Hippocampus	75.7083	4226.2
Left-Amygdala	78.9935	1592.8
CSF	58.7069	974.9
Left-Accumbens-area	81.5826	455.7
Left-VentralDC	90.9067	4696.2
Left-vessel	0.0	0.0
Left-choroid-plexus	52.41	569.9
Right-Lateral-Ventricle	41.6139	7728.5
Right-Inf-Lat-Vent	50.1143	140.0
Right-Cerebellum-White-Matter	82.6144	14572.2
Right-Cerebellum-Cortex	69.4737	65745.0
Right-Thalamus-Proper	87.3713	7986.2
Right-Caudate	80.2545	4053.8
Right-Putamen	86.8753	5748.7
Right-Pallidum	93.9707	2363.7
Right-Hippocampus	73.4702	4432.9
Right-Amygdala	76.3539	1605.1
Right-Accumbens-area	81.3083	565.2
Right-VentralDC	89.8653	4702.0
Right-vessel	52.56100000000001	60.5
Right-choroid-plexus	55.7423	553.5
5th-Ventricle	0.0	0.0
WM-hypointensities	61.8189	1151.5
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	81.642	78.1
CC_Posterior	91.3469	753.5
CC_Mid_Posterior	87.1139	500.6
CC_Central	84.0519	555.0
CC_Mid_Anterior	82.7585	532.2
CC_Anterior	90.12700000000001	861.5
