name	intensity-avg	volume
Left-Lateral-Ventricle	37.8283	11791.6
Left-Inf-Lat-Vent	50.0314	589.8
Left-Cerebellum-White-Matter	84.5443	15286.7
Left-Cerebellum-Cortex	68.0549	54106.9
Left-Thalamus-Proper	89.1156	7334.3
Left-Caudate	82.4245	3303.2
Left-Putamen	88.7368	4682.1
Left-Pallidum	97.302	2013.6
3rd-Ventricle	40.3967	1279.9
4th-Ventricle	37.0041	2807.7
Brain-Stem	82.8722	20025.8
Left-Hippocampus	72.6486	4456.2
Left-Amygdala	75.3369	1486.5
CSF	55.8724	1207.7
Left-Accumbens-area	82.0974	312.8
Left-VentralDC	89.9071	3921.0
Left-vessel	63.7273	22.6
Left-choroid-plexus	50.9067	598.1
Right-Lateral-Ventricle	39.2407	9737.3
Right-Inf-Lat-Vent	47.7371	263.0
Right-Cerebellum-White-Matter	83.4362	16264.6
Right-Cerebellum-Cortex	67.6999	56373.1
Right-Thalamus-Proper	89.5791	6894.4
Right-Caudate	81.5899	3576.4
Right-Putamen	88.0256	4703.8
Right-Pallidum	96.6615	1990.9
Right-Hippocampus	71.5889	5080.5
Right-Amygdala	75.4075	1634.5
Right-Accumbens-area	81.8218	440.5
Right-VentralDC	89.6905	3770.7
Right-vessel	59.8333	26.0
Right-choroid-plexus	53.5008	617.3
5th-Ventricle	0.0	0.0
WM-hypointensities	73.0439	895.8
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	79.9062	64.4
CC_Posterior	95.9377	928.2
CC_Mid_Posterior	87.3405	668.8
CC_Central	88.5925	641.1
CC_Mid_Anterior	92.0946	519.3
CC_Anterior	90.8793	959.6
