name	intensity-avg	volume
Left-Lateral-Ventricle	34.0166	24332.2
Left-Inf-Lat-Vent	41.8805	1339.1
Left-Cerebellum-White-Matter	83.3738	17078.2
Left-Cerebellum-Cortex	67.2403	64687.2
Left-Thalamus-Proper	91.4201	7690.8
Left-Caudate	81.8654	3358.4
Left-Putamen	87.6104	5168.0
Left-Pallidum	98.132	2412.0
3rd-Ventricle	39.0285	1755.2
4th-Ventricle	33.9955	3934.9
Brain-Stem	81.4274	25670.4
Left-Hippocampus	72.4492	4209.6
Left-Amygdala	74.6	1786.6
CSF	54.6199	1550.6
Left-Accumbens-area	81.6995	395.1
Left-VentralDC	91.3665	5045.2
Left-vessel	65.1429	18.0
Left-choroid-plexus	49.6017	819.6
Right-Lateral-Ventricle	33.7953	25199.5
Right-Inf-Lat-Vent	42.4796	898.5
Right-Cerebellum-White-Matter	82.7538	17246.4
Right-Cerebellum-Cortex	64.9316	64677.4
Right-Thalamus-Proper	92.1447	7107.2
Right-Caudate	80.403	3571.6
Right-Putamen	87.5461	5412.5
Right-Pallidum	97.4804	2414.9
Right-Hippocampus	71.9606	4091.8
Right-Amygdala	73.9476	1919.7
Right-Accumbens-area	82.193	525.8
Right-VentralDC	91.3735	4939.3
Right-vessel	56.4286	13.5
Right-choroid-plexus	51.2066	908.4
5th-Ventricle	0.0	0.0
WM-hypointensities	69.89399999999999	1360.1
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	76.1456	112.5
CC_Posterior	93.9956	1042.8
CC_Mid_Posterior	88.7711	641.7
CC_Central	91.64399999999999	555.8
CC_Mid_Anterior	93.1915	560.2
CC_Anterior	95.2004	1289.9
