name	intensity-avg	volume
Left-Lateral-Ventricle	43.0786	5667.1
Left-Inf-Lat-Vent	56.1111	208.8
Left-Cerebellum-White-Matter	88.3213	14708.4
Left-Cerebellum-Cortex	73.0494	58768.9
Left-Thalamus-Proper	93.8671	8371.5
Left-Caudate	85.084	3322.0
Left-Putamen	89.7599	4949.2
Left-Pallidum	98.0243	2230.6
3rd-Ventricle	54.3643	767.9
4th-Ventricle	42.0338	1712.4
Brain-Stem	85.4093	22405.1
Left-Hippocampus	76.6261	4666.4
Left-Amygdala	77.6477	1613.5
CSF	61.8477	1047.3
Left-Accumbens-area	82.0475	423.4
Left-VentralDC	92.2765	4636.1
Left-vessel	0.0	0.0
Left-choroid-plexus	51.9265	423.4
Right-Lateral-Ventricle	40.5062	7799.0
Right-Inf-Lat-Vent	55.8497	195.1
Right-Cerebellum-White-Matter	89.3399	14695.2
Right-Cerebellum-Cortex	72.7853	59632.0
Right-Thalamus-Proper	92.3857	7272.0
Right-Caudate	82.9121	3115.6
Right-Putamen	88.1403	5388.2
Right-Pallidum	97.3971	2106.1
Right-Hippocampus	75.0284	5192.9
Right-Amygdala	76.27	1881.6
Right-Accumbens-area	81.1313	587.3
Right-VentralDC	91.3857	4430.5
Right-vessel	63.3333	8.0
Right-choroid-plexus	53.273	568.8
5th-Ventricle	63.3333	7.3
WM-hypointensities	73.0334	559.7
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	84.4118	33.7
CC_Posterior	96.0674	1105.6
CC_Mid_Posterior	91.1829	700.2
CC_Central	91.5592	858.7
CC_Mid_Anterior	89.8357	739.6
CC_Anterior	96.333	835.8
