name	intensity-avg	volume
Left-Lateral-Ventricle	43.0781	6291.6
Left-Inf-Lat-Vent	61.6263	127.0
Left-Cerebellum-White-Matter	85.3289	19181.8
Left-Cerebellum-Cortex	69.7181	63679.8
Left-Thalamus-Proper	94.8358	9533.2
Left-Caudate	85.9587	3615.0
Left-Putamen	91.6004	5051.3
Left-Pallidum	98.402	2537.6
3rd-Ventricle	48.7278	786.6
4th-Ventricle	39.4173	1900.7
Brain-Stem	83.8894	24910.1
Left-Hippocampus	77.4039	4508.1
Left-Amygdala	78.0028	1452.9
CSF	63.478	1132.4
Left-Accumbens-area	83.8779	528.1
Left-VentralDC	93.1688	4596.3
Left-vessel	70.0	3.9
Left-choroid-plexus	56.8708	424.5
Right-Lateral-Ventricle	38.7905	9611.1
Right-Inf-Lat-Vent	56.6467	261.5
Right-Cerebellum-White-Matter	83.7927	19211.5
Right-Cerebellum-Cortex	66.8826	67344.0
Right-Thalamus-Proper	93.0799	8242.9
Right-Caudate	83.6722	3747.3
Right-Putamen	90.0722	5196.8
Right-Pallidum	98.5935	2337.8
Right-Hippocampus	76.6257	4768.9
Right-Amygdala	76.8728	1934.5
Right-Accumbens-area	83.3129	547.5
Right-VentralDC	92.5483	4595.5
Right-vessel	65.5	19.4
Right-choroid-plexus	53.8875	574.9
5th-Ventricle	0.0	0.0
WM-hypointensities	74.5979	1190.8
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	83.4935	78.5
CC_Posterior	96.9657	1125.5
CC_Mid_Posterior	91.5702	621.6
CC_Central	89.6403	555.0
CC_Mid_Anterior	92.0338	670.3
CC_Anterior	94.3494	817.3
