name	intensity-avg	volume
Left-Lateral-Ventricle	41.1892	8607.6
Left-Inf-Lat-Vent	53.4076	203.9
Left-Cerebellum-White-Matter	83.5922	15506.0
Left-Cerebellum-Cortex	67.4891	52772.3
Left-Thalamus-Proper	91.3493	8519.4
Left-Caudate	81.4016	3610.0
Left-Putamen	85.1748	5137.2
Left-Pallidum	94.9805	1996.4
3rd-Ventricle	56.5333	641.1
4th-Ventricle	41.1639	1438.0
Brain-Stem	82.3333	18565.4
Left-Hippocampus	74.0415	4145.2
Left-Amygdala	76.8651	1487.4
CSF	64.7964	795.2
Left-Accumbens-area	80.1489	472.2
Left-VentralDC	90.8337	4188.3
Left-vessel	59.7143	18.8
Left-choroid-plexus	53.4049	405.4
Right-Lateral-Ventricle	48.1961	3913.0
Right-Inf-Lat-Vent	45.5785	336.0
Right-Cerebellum-White-Matter	83.3612	13888.0
Right-Cerebellum-Cortex	67.1795	53789.2
Right-Thalamus-Proper	91.6622	7916.9
Right-Caudate	81.2528	3602.0
Right-Putamen	86.1217	5197.7
Right-Pallidum	96.5959	1881.6
Right-Hippocampus	73.7061	4700.5
Right-Amygdala	74.9661	1805.2
Right-Accumbens-area	81.3287	583.9
Right-VentralDC	90.9854	4140.9
Right-vessel	65.25	9.8
Right-choroid-plexus	62.0904	189.1
5th-Ventricle	0.0	0.0
WM-hypointensities	73.2289	707.3
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	88.66	102.8
CC_Posterior	97.2552	1101.8
CC_Mid_Posterior	94.2863	694.7
CC_Central	95.015	781.2
CC_Mid_Anterior	95.101	851.6
CC_Anterior	100.1075	1170.9
