name	intensity-avg	volume
Left-Lateral-Ventricle	38.5236	7010.8
Left-Inf-Lat-Vent	56.1339	140.5
Left-Cerebellum-White-Matter	84.3844	15306.8
Left-Cerebellum-Cortex	69.1951	65624.1
Left-Thalamus-Proper	89.2265	7548.9
Left-Caudate	78.2365	3258.7
Left-Putamen	84.3157	5227.9
Left-Pallidum	94.9847	1969.7
3rd-Ventricle	47.3306	1018.3
4th-Ventricle	39.2579	1943.4
Brain-Stem	82.7945	21994.0
Left-Hippocampus	72.5397	4235.2
Left-Amygdala	73.8285	1585.9
CSF	57.8417	1045.8
Left-Accumbens-area	76.5889	405.0
Left-VentralDC	90.5948	4387.9
Left-vessel	62.5	4.7
Left-choroid-plexus	52.3538	439.6
Right-Lateral-Ventricle	37.1998	8778.1
Right-Inf-Lat-Vent	51.1645	191.2
Right-Cerebellum-White-Matter	84.2856	13694.0
Right-Cerebellum-Cortex	69.0391	65278.0
Right-Thalamus-Proper	88.8115	7092.9
Right-Caudate	77.0113	3288.0
Right-Putamen	83.8857	5176.9
Right-Pallidum	93.3526	1739.0
Right-Hippocampus	72.7643	4106.3
Right-Amygdala	73.4961	1650.2
Right-Accumbens-area	76.3469	518.5
Right-VentralDC	90.1779	4383.9
Right-vessel	63.5	7.0
Right-choroid-plexus	53.1414	369.7
5th-Ventricle	46.0	1.0
WM-hypointensities	71.6518	318.0
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	80.8333	53.8
CC_Posterior	93.7536	809.7
CC_Mid_Posterior	89.6726	560.0
CC_Central	92.1383	438.2
CC_Mid_Anterior	90.4661	414.0
CC_Anterior	93.9519	966.3
