name	intensity-avg	volume
Left-Lateral-Ventricle	38.1727	11791.2
Left-Inf-Lat-Vent	51.3522	372.3
Left-Cerebellum-White-Matter	83.425	16479.2
Left-Cerebellum-Cortex	65.3996	62549.0
Left-Thalamus-Proper	92.0836	7895.7
Left-Caudate	81.372	3842.2
Left-Putamen	87.3608	4590.2
Left-Pallidum	96.3534	2034.0
3rd-Ventricle	45.5502	1127.4
4th-Ventricle	37.328	2123.4
Brain-Stem	82.4391	21695.0
Left-Hippocampus	72.6756	4271.1
Left-Amygdala	72.6663	1835.2
CSF	57.428000000000004	1295.7
Left-Accumbens-area	80.7888	431.1
Left-VentralDC	91.4469	4669.0
Left-vessel	60.4	41.7
Left-choroid-plexus	49.5667	456.6
Right-Lateral-Ventricle	43.4124	6349.4
Right-Inf-Lat-Vent	49.2005	466.1
Right-Cerebellum-White-Matter	83.6708	17416.7
Right-Cerebellum-Cortex	64.7677	62678.2
Right-Thalamus-Proper	91.2228	7147.1
Right-Caudate	80.956	3814.7
Right-Putamen	85.5138	4680.6
Right-Pallidum	95.4491	1948.2
Right-Hippocampus	71.5267	4655.3
Right-Amygdala	72.4666	2136.5
Right-Accumbens-area	81.1547	620.4
Right-VentralDC	90.67299999999999	4361.6
Right-vessel	60.5	24.6
Right-choroid-plexus	56.2468	282.3
5th-Ventricle	0.0	0.0
WM-hypointensities	73.8511	1869.0
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	82.5	67.8
CC_Posterior	91.62	1081.8
CC_Mid_Posterior	87.3739	621.4
CC_Central	85.5563	777.1
CC_Mid_Anterior	87.4316	698.7
CC_Anterior	96.3447	965.3
