name	intensity-avg	volume
Left-Lateral-Ventricle	46.7917	3271.7
Left-Inf-Lat-Vent	50.7586	217.1
Left-Cerebellum-White-Matter	87.8869	17941.9
Left-Cerebellum-Cortex	72.9943	76206.2
Left-Thalamus-Proper	90.0231	9097.2
Left-Caudate	80.8048	4805.1
Left-Putamen	85.5131	5084.7
Left-Pallidum	92.7249	2690.7
3rd-Ventricle	54.2351	686.7
4th-Ventricle	40.495	2321.7
Brain-Stem	84.6167	26282.2
Left-Hippocampus	75.1362	4859.8
Left-Amygdala	77.0	1730.9
CSF	60.5443	812.1
Left-Accumbens-area	79.74600000000001	423.6
Left-VentralDC	91.4627	5095.2
Left-vessel	0.0	0.0
Left-choroid-plexus	57.36600000000001	178.6
Right-Lateral-Ventricle	46.5418	3111.9
Right-Inf-Lat-Vent	47.8519	105.2
Right-Cerebellum-White-Matter	87.4196	18103.4
Right-Cerebellum-Cortex	72.3265	77473.7
Right-Thalamus-Proper	89.9261	8937.7
Right-Caudate	80.8926	5005.3
Right-Putamen	85.4718	5113.9
Right-Pallidum	92.1287	2613.0
Right-Hippocampus	75.0251	4693.0
Right-Amygdala	76.7122	2015.7
Right-Accumbens-area	80.5339	525.7
Right-VentralDC	91.3007	4830.6
Right-vessel	0.0	0.0
Right-choroid-plexus	58.8406	236.8
5th-Ventricle	0.0	0.0
WM-hypointensities	74.0132	804.5
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	86.3673	101.6
CC_Posterior	93.9621	797.6
CC_Mid_Posterior	93.1691	436.8
CC_Central	89.0781	805.0
CC_Mid_Anterior	89.4014	755.5
CC_Anterior	96.7725	847.6
