name	intensity-avg	volume
Left-Lateral-Ventricle	44.9153	4635.0
Left-Inf-Lat-Vent	58.1081	100.5
Left-Cerebellum-White-Matter	84.0609	19077.8
Left-Cerebellum-Cortex	69.301	56012.4
Left-Thalamus-Proper	92.3192	9274.2
Left-Caudate	84.7155	3719.6
Left-Putamen	88.4251	4791.8
Left-Pallidum	96.3943	2149.0
3rd-Ventricle	54.4766	740.1
4th-Ventricle	41.3119	1424.9
Brain-Stem	83.8273	21050.7
Left-Hippocampus	76.123	4625.3
Left-Amygdala	76.3219	1617.4
CSF	62.4389	1022.3
Left-Accumbens-area	82.0534	574.1
Left-VentralDC	92.4255	4422.8
Left-vessel	61.1111	23.3
Left-choroid-plexus	52.6868	250.6
Right-Lateral-Ventricle	41.2955	5731.5
Right-Inf-Lat-Vent	56.3475	159.2
Right-Cerebellum-White-Matter	84.7517	16903.9
Right-Cerebellum-Cortex	70.8902	56276.8
Right-Thalamus-Proper	90.2703	7779.8
Right-Caudate	80.4995	3733.2
Right-Putamen	88.2069	5501.4
Right-Pallidum	97.39200000000001	2228.9
Right-Hippocampus	76.4888	4614.6
Right-Amygdala	75.612	1792.4
Right-Accumbens-area	80.5952	570.0
Right-VentralDC	91.7205	4205.3
Right-vessel	61.6667	9.3
Right-choroid-plexus	56.3636	234.8
5th-Ventricle	0.0	0.0
WM-hypointensities	72.0385	962.3
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	83.5	38.2
CC_Posterior	96.9191	980.3
CC_Mid_Posterior	92.9849	593.6
CC_Central	92.8177	747.4
CC_Mid_Anterior	95.4236	552.6
CC_Anterior	95.6608	1003.0
