name	intensity-avg	volume
Left-Lateral-Ventricle	39.6591	5191.1
Left-Inf-Lat-Vent	53.2817	201.8
Left-Cerebellum-White-Matter	84.0276	24889.8
Left-Cerebellum-Cortex	73.2568	52059.9
Left-Thalamus-Proper	88.2948	8573.0
Left-Caudate	77.2148	4112.1
Left-Putamen	82.1479	4660.6
Left-Pallidum	91.5277	2132.1
3rd-Ventricle	43.9036	980.1
4th-Ventricle	33.7507	3082.8
Brain-Stem	81.75	20807.0
Left-Hippocampus	74.6865	4292.3
Left-Amygdala	77.2959	1786.6
CSF	54.888999999999996	1024.4
Left-Accumbens-area	79.8697	347.8
Left-VentralDC	91.8673	4546.9
Left-vessel	0.0	0.0
Left-choroid-plexus	55.2946	341.6
Right-Lateral-Ventricle	42.3186	4733.7
Right-Inf-Lat-Vent	55.2644	225.1
Right-Cerebellum-White-Matter	82.1719	16051.0
Right-Cerebellum-Cortex	67.876	59774.5
Right-Thalamus-Proper	87.8922	7942.2
Right-Caudate	75.3607	4210.0
Right-Putamen	81.0915	4148.6
Right-Pallidum	90.0919	1958.9
Right-Hippocampus	72.2613	4948.3
Right-Amygdala	75.5573	2181.4
Right-Accumbens-area	78.1298	519.2
Right-VentralDC	90.262	4260.2
Right-vessel	0.0	0.0
Right-choroid-plexus	60.6041	291.9
5th-Ventricle	0.0	0.0
WM-hypointensities	80.2682	3124.1
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	76.7667	92.3
CC_Posterior	97.1614	871.4
CC_Mid_Posterior	91.4048	554.2
CC_Central	89.0536	769.5
CC_Mid_Anterior	87.2107	621.2
CC_Anterior	94.3861	807.3
