name	volume	thickness	area	meancurv
Left-G&S_frontomargin	2042.0	2.397	804.0	0.157
Left-G&S_occipital_inf	2983.0	2.298	1242.0	0.133
Left-G&S_paracentral	2163.0	2.147	882.0	0.10099999999999999
Left-G&S_subcentral	2980.0	2.887	869.0	0.105
Left-G&S_transv_frontopol	1779.0	2.7739999999999996	464.0	0.16
Left-G&S_cingul-Ant	4359.0	3.0060000000000002	1443.0	0.11599999999999999
Left-G&S_cingul-Mid-Ant	1962.0	2.7960000000000003	727.0	0.106
Left-G&S_cingul-Mid-Post	2456.0	2.8789999999999996	807.0	0.128
Left-G_cingul-Post-dorsal	2075.0	3.15	480.0	0.16899999999999998
Left-G_cingul-Post-ventral	403.0	2.6069999999999998	116.0	0.124
Left-G_cuneus	2514.0	1.685	1383.0	0.145
Left-G_front_inf-Opercular	3551.0	2.821	986.0	0.129
Left-G_front_inf-Orbital	1303.0	3.013	296.0	0.124
Left-G_front_inf-Triangul	4292.0	2.9589999999999996	1138.0	0.14400000000000002
Left-G_front_middle	10255.0	2.873	2519.0	0.142
Left-G_front_sup	18345.0	3.1719999999999997	4466.0	0.135
Left-G_Ins_lg&S_cent_ins	1729.0	3.09	542.0	0.151
Left-G_insular_short	2758.0	3.7030000000000003	512.0	0.138
Left-G_occipital_middle	4061.0	2.461	1352.0	0.11599999999999999
Left-G_occipital_sup	2050.0	2.12	883.0	0.122
Left-G_oc-temp_lat-fusifor	4244.0	2.792	1213.0	0.138
Left-G_oc-temp_med-Lingual	4981.0	1.9080000000000001	2366.0	0.157
Left-G_oc-temp_med-Parahip	2991.0	3.055	793.0	0.105
Left-G_orbital	6558.0	2.9530000000000003	1708.0	0.132
Left-G_pariet_inf-Angular	6352.0	2.657	1822.0	0.11699999999999999
Left-G_pariet_inf-Supramar	6245.0	2.923	1666.0	0.115
Left-G_parietal_sup	5843.0	2.1	2293.0	0.106
Left-G_postcentral	3154.0	2.09	1236.0	0.11900000000000001
Left-G_precentral	5815.0	2.95	1520.0	0.114
Left-G_precuneus	5309.0	2.489	1782.0	0.133
Left-G_rectus	2086.0	2.535	602.0	0.147
Left-G_subcallosal	909.0	1.916	555.0	0.13
Left-G_temp_sup-G_T_transv	1054.0	2.747	309.0	0.096
Left-G_temp_sup-Lateral	5515.0	3.155	1163.0	0.128
Left-G_temp_sup-Plan_polar	1849.0	3.522	461.0	0.07200000000000001
Left-G_temp_sup-Plan_tempo	2206.0	3.0660000000000003	662.0	0.115
Left-G_temporal_inf	6070.0	2.8710000000000004	1475.0	0.13699999999999998
Left-G_temporal_middle	9166.0	3.278	1973.0	0.128
Left-Lat_Fis-ant-Horizont	541.0	2.292	265.0	0.092
Left-Lat_Fis-ant-Vertical	499.0	2.658	202.0	0.122
Left-Lat_Fis-post	1568.0	2.6919999999999997	741.0	0.094
Left-Pole_occipital	2761.0	1.829	1327.0	0.136
Left-Pole_temporal	4870.0	3.25	1059.0	0.146
Left-S_calcarine	2778.0	1.746	1923.0	0.139
Left-S_central	3827.0	2.106	2101.0	0.106
Left-S_cingul-Marginalis	1421.0	2.214	703.0	0.10099999999999999
Left-S_circular_insula_ant	995.0	2.9760000000000004	393.0	0.086
Left-S_circular_insula_inf	1949.0	2.7769999999999997	824.0	0.083
Left-S_circular_insula_sup	2491.0	2.708	1139.0	0.106
Left-S_collat_transv_ant	1652.0	2.853	588.0	0.114
Left-S_collat_transv_post	579.0	1.956	333.0	0.149
Left-S_front_inf	4089.0	2.459	1810.0	0.115
Left-S_front_middle	1921.0	2.415	837.0	0.124
Left-S_front_sup	4253.0	2.5780000000000003	1802.0	0.107
Left-S_interm_prim-Jensen	719.0	2.654	328.0	0.12300000000000001
Left-S_intrapariet&P_trans	4728.0	2.171	2446.0	0.10300000000000001
Left-S_oc_middle&Lunatus	1007.0	1.839	659.0	0.109
Left-S_oc_sup&transversal	2151.0	2.154	1128.0	0.128
Left-S_occipital_ant	1426.0	2.279	658.0	0.11199999999999999
Left-S_oc-temp_lat	1538.0	2.438	718.0	0.132
Left-S_oc-temp_med&Lingual	2729.0	2.4330000000000003	1278.0	0.096
Left-S_orbital_lateral	458.0	2.316	206.0	0.087
Left-S_orbital_med-olfact	1116.0	2.394	537.0	0.147
Left-S_orbital-H_Shaped	2793.0	2.839	1004.0	0.12300000000000001
Left-S_parieto_occipital	2847.0	2.327	1351.0	0.113
Left-S_pericallosal	1115.0	2.121	682.0	0.113
Left-S_postcentral	4087.0	2.128	2099.0	0.11199999999999999
Left-S_precentral-inf-part	2486.0	2.6660000000000004	1049.0	0.10300000000000001
Left-S_precentral-sup-part	2027.0	2.64	860.0	0.096
Left-S_suborbital	947.0	2.487	452.0	0.124
Left-S_subparietal	1596.0	2.439	757.0	0.125
Left-S_temporal_inf	2831.0	2.575	1334.0	0.10300000000000001
Left-S_temporal_sup	10823.0	2.623	4446.0	0.102
Left-S_temporal_transverse	512.0	2.951	205.0	0.126
BrainSegVolNotVent	1105365.0	1105365.0	83755.7	1105365.0
eTIV	1577286.010253	1577286.010253	1105365.0	1577286.010253
